"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"16445","mu","Mauritius","Upper middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2019,-24.29
"16446","mw","Malawi","Low income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2015,162.47
"16447","mw","Malawi","Low income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2016,325.67
"16448","mw","Malawi","Low income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2017,80.19
"16449","mw","Malawi","Low income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2018,-28.28
"16450","mw","Malawi","Low income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2019,-22.89
"16451","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",4,"Computer Software",2015,19.23
"16452","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",4,"Computer Software",2016,-5.08
"16453","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",4,"Computer Software",2017,3.47
"16454","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",4,"Computer Software",2018,-9.45
"16455","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",4,"Computer Software",2019,-68.08
"16456","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",5,"Computer Networking",2015,127.73
"16457","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",5,"Computer Networking",2016,31.83
"16458","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",5,"Computer Networking",2017,22.53
"16459","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",5,"Computer Networking",2018,-35.41
"16460","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",5,"Computer Networking",2019,-136.86
"16461","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",6,"Internet",2015,46.32
"16462","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",6,"Internet",2016,73.01
"16463","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",6,"Internet",2017,35.18
"16464","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",6,"Internet",2018,59.75
"16465","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",6,"Internet",2019,-65.11
"16466","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",7,"Semiconductors",2015,-128.44
"16467","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",7,"Semiconductors",2016,-77.95
"16468","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",7,"Semiconductors",2017,-98.78
"16469","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",7,"Semiconductors",2018,-167.77
"16470","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",7,"Semiconductors",2019,-139.74
"16471","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",8,"Telecommunications",2015,20.82
"16472","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",8,"Telecommunications",2016,32.06
"16473","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",8,"Telecommunications",2017,24.76
"16474","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",8,"Telecommunications",2018,17.58
"16475","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",8,"Telecommunications",2019,-3.42
"16476","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",9,"Law Practice",2015,48.79
"16477","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",9,"Law Practice",2016,19.22
"16478","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",9,"Law Practice",2017,16.75
"16479","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",9,"Law Practice",2018,13.67
"16480","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",9,"Law Practice",2019,-20.16
"16481","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",10,"Legal Services",2015,10.53
"16482","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",10,"Legal Services",2016,29.1
"16483","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",10,"Legal Services",2017,0
"16484","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",10,"Legal Services",2018,-6.89
"16485","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",10,"Legal Services",2019,-8.46
"16486","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",11,"Management Consulting",2015,51.22
"16487","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",11,"Management Consulting",2016,26.7
"16488","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",11,"Management Consulting",2017,2.83
"16489","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",11,"Management Consulting",2018,7.65
"16490","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",11,"Management Consulting",2019,-36.6
"16491","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",12,"Biotechnology",2015,31.43
"16492","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",12,"Biotechnology",2016,-16.25
"16493","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",12,"Biotechnology",2017,37.28
"16494","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",12,"Biotechnology",2018,-18.22
"16495","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",12,"Biotechnology",2019,-85.01
"16496","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",14,"Hospital & Health Care",2015,2.32
"16497","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",14,"Hospital & Health Care",2016,-11.16
"16498","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",14,"Hospital & Health Care",2017,-11.77
"16499","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",14,"Hospital & Health Care",2018,-28.24
"16500","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",14,"Hospital & Health Care",2019,-41.98
"16501","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",15,"Pharmaceuticals",2015,23.74
"16502","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",15,"Pharmaceuticals",2016,29.61
"16503","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",15,"Pharmaceuticals",2017,4.3
"16504","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",15,"Pharmaceuticals",2018,-9.03
"16505","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",15,"Pharmaceuticals",2019,-15.7
"16506","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",17,"Medical Device",2015,63.54
"16507","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",17,"Medical Device",2016,17.63
"16508","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",17,"Medical Device",2017,5.1
"16509","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",17,"Medical Device",2018,-10.35
"16510","mx","Mexico","Upper middle income","Latin America & Caribbean","Q","Human health and social work activities",17,"Medical Device",2019,-38.83
"16511","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2015,58.19
"16512","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2016,19.52
"16513","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2017,-63.51
"16514","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2018,-7.3
"16515","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2019,-9.57
"16516","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2015,34.16
"16517","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2016,29.02
"16518","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2017,6.09
"16519","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2018,-7.92
"16520","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2019,-3.87
"16521","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2015,-41.77
"16522","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2016,88.85
"16523","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2017,-26.74
"16524","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2018,-42.77
"16525","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2019,-43.45
"16526","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",21,"Tobacco",2015,33.98
"16527","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",21,"Tobacco",2016,-31.06
"16528","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",21,"Tobacco",2017,35.74
"16529","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",21,"Tobacco",2018,113.14
"16530","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",21,"Tobacco",2019,6.15
"16531","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",23,"Food Production",2015,7.53
"16532","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",23,"Food Production",2016,10.73
"16533","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",23,"Food Production",2017,-9.38
"16534","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",23,"Food Production",2018,3.83
"16535","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",23,"Food Production",2019,-36.87
"16536","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2015,0
"16537","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2016,23.11
"16538","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2017,3.82
"16539","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2018,13.41
"16540","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2019,10.72
"16541","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2015,18.02
"16542","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2016,0.32
"16543","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2017,3.99
"16544","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2018,-4.62
"16545","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2019,-39.01
"16546","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2015,18.54
"16547","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2016,2.29
"16548","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2017,34.12
"16549","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2018,22.78
"16550","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2019,-32.32
"16551","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2015,21.44
"16552","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2016,10.42
"16553","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2017,-0.29
"16554","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2018,3.07
"16555","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2019,-31.07
"16556","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",28,"Entertainment",2015,3.96
"16557","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",28,"Entertainment",2016,-14.71
"16558","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",28,"Entertainment",2017,31.55
"16559","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",28,"Entertainment",2018,16.41
"16560","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",28,"Entertainment",2019,-14.68
"16561","mx","Mexico","Upper middle income","Latin America & Caribbean","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2015,63.82
"16562","mx","Mexico","Upper middle income","Latin America & Caribbean","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2016,88.69
"16563","mx","Mexico","Upper middle income","Latin America & Caribbean","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2017,43.33
"16564","mx","Mexico","Upper middle income","Latin America & Caribbean","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2018,4.26
"16565","mx","Mexico","Upper middle income","Latin America & Caribbean","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2019,-10.62
"16566","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",31,"Hospitality",2015,45.59
"16567","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",31,"Hospitality",2016,50.71
"16568","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",31,"Hospitality",2017,43.72
"16569","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",31,"Hospitality",2018,25.41
"16570","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",31,"Hospitality",2019,-18.44
"16571","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",32,"Restaurants",2015,8.83
"16572","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",32,"Restaurants",2016,35.63
"16573","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",32,"Restaurants",2017,-0.86
"16574","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",32,"Restaurants",2018,-3.01
"16575","mx","Mexico","Upper middle income","Latin America & Caribbean","I","Accommodation and food service activities",32,"Restaurants",2019,-28.67
"16576","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",33,"Sports",2015,62.99
"16577","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",33,"Sports",2016,17.87
"16578","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",33,"Sports",2017,3.17
"16579","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",33,"Sports",2018,52.49
"16580","mx","Mexico","Upper middle income","Latin America & Caribbean","R","Arts, entertainment and recreation",33,"Sports",2019,-22.09
"16581","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2015,24.25
"16582","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2016,-3.48
"16583","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2017,4.93
"16584","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2018,-13.45
"16585","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2019,-18.22
"16586","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",36,"Broadcast Media",2015,4.8
"16587","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",36,"Broadcast Media",2016,-3.7
"16588","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",36,"Broadcast Media",2017,-6.98
"16589","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",36,"Broadcast Media",2018,-0.65
"16590","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",36,"Broadcast Media",2019,-10.49
"16591","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",41,"Banking",2015,29.41
"16592","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",41,"Banking",2016,34.17
"16593","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",41,"Banking",2017,-1.79
"16594","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",41,"Banking",2018,15.36
"16595","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",41,"Banking",2019,-25.69
"16596","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",42,"Insurance",2015,29.2
"16597","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",42,"Insurance",2016,13.67
"16598","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",42,"Insurance",2017,14.28
"16599","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",42,"Insurance",2018,13.3
"16600","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",42,"Insurance",2019,7.51
"16601","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",43,"Financial Services",2015,24.54
"16602","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",43,"Financial Services",2016,15.48
"16603","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",43,"Financial Services",2017,-6.19
"16604","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",43,"Financial Services",2018,15.23
"16605","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",43,"Financial Services",2019,-18.49
"16606","mx","Mexico","Upper middle income","Latin America & Caribbean","L","Real estate activities",44,"Real Estate",2015,41.41
"16607","mx","Mexico","Upper middle income","Latin America & Caribbean","L","Real estate activities",44,"Real Estate",2016,38.01
"16608","mx","Mexico","Upper middle income","Latin America & Caribbean","L","Real estate activities",44,"Real Estate",2017,27.29
"16609","mx","Mexico","Upper middle income","Latin America & Caribbean","L","Real estate activities",44,"Real Estate",2018,23.28
"16610","mx","Mexico","Upper middle income","Latin America & Caribbean","L","Real estate activities",44,"Real Estate",2019,16.65
"16611","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",46,"Investment Management",2015,35.71
"16612","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",46,"Investment Management",2016,0
"16613","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",46,"Investment Management",2017,32.04
"16614","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",46,"Investment Management",2018,5.72
"16615","mx","Mexico","Upper middle income","Latin America & Caribbean","K","Financial and insurance activities",46,"Investment Management",2019,-25.25
"16616","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",47,"Accounting",2015,29.36
"16617","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",47,"Accounting",2016,-11.89
"16618","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",47,"Accounting",2017,-12.44
"16619","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",47,"Accounting",2018,-5.91
"16620","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",47,"Accounting",2019,-36.19
"16621","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",48,"Construction",2015,32.1
"16622","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",48,"Construction",2016,22.71
"16623","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",48,"Construction",2017,2.33
"16624","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",48,"Construction",2018,-7.73
"16625","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",48,"Construction",2019,-13.09
"16626","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",49,"Building Materials",2015,-16.54
"16627","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",49,"Building Materials",2016,34.59
"16628","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",49,"Building Materials",2017,3.38
"16629","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",49,"Building Materials",2018,-6.02
"16630","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",49,"Building Materials",2019,-17.87
"16631","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",50,"Architecture & Planning",2015,25.21
"16632","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",50,"Architecture & Planning",2016,-1.61
"16633","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",50,"Architecture & Planning",2017,0
"16634","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",50,"Architecture & Planning",2018,-18.88
"16635","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",50,"Architecture & Planning",2019,-77.74
"16636","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",51,"Civil Engineering",2015,53.6
"16637","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",51,"Civil Engineering",2016,-5.41
"16638","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",51,"Civil Engineering",2017,27.11
"16639","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",51,"Civil Engineering",2018,-25.63
"16640","mx","Mexico","Upper middle income","Latin America & Caribbean","F","Construction",51,"Civil Engineering",2019,-64.05
"16641","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",52,"Aviation & Aerospace",2015,16.3
"16642","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",52,"Aviation & Aerospace",2016,-15.51
"16643","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",52,"Aviation & Aerospace",2017,-16.22
"16644","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",52,"Aviation & Aerospace",2018,-95.28
"16645","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",52,"Aviation & Aerospace",2019,-67.25
"16646","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",53,"Automotive",2015,37.53
"16647","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",53,"Automotive",2016,21.49
"16648","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",53,"Automotive",2017,-3.07
"16649","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",53,"Automotive",2018,-32.21
"16650","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",53,"Automotive",2019,-30.49
"16651","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",54,"Chemicals",2015,41.4
"16652","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",54,"Chemicals",2016,3.26
"16653","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",54,"Chemicals",2017,4.01
"16654","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",54,"Chemicals",2018,2.53
"16655","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",54,"Chemicals",2019,-20.66
"16656","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",55,"Machinery",2015,50.15
"16657","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",55,"Machinery",2016,16.54
"16658","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",55,"Machinery",2017,20.94
"16659","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",55,"Machinery",2018,5.77
"16660","mx","Mexico","Upper middle income","Latin America & Caribbean","C","Manufacturing",55,"Machinery",2019,7.01
"16661","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",56,"Mining & Metals",2015,26.13
"16662","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",56,"Mining & Metals",2016,9.83
"16663","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",56,"Mining & Metals",2017,27.72
"16664","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",56,"Mining & Metals",2018,17.08
"16665","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",56,"Mining & Metals",2019,-16.44
"16666","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",57,"Oil & Energy",2015,16.72
"16667","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",57,"Oil & Energy",2016,3.32
"16668","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",57,"Oil & Energy",2017,14.23
"16669","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",57,"Oil & Energy",2018,-12.11
"16670","mx","Mexico","Upper middle income","Latin America & Caribbean","B","Mining and quarrying",57,"Oil & Energy",2019,-6.78
