"","base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","Year","Net_Migration"
"9063","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America",2017,-0.98
"9064","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America",2018,-0.85
"9065","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America",2019,-0.93
"9066","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific",2015,-0.03
"9067","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific",2016,0.35
"9068","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific",2017,0.23
"9069","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific",2018,0.42
"9070","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific",2019,0.04
"9071","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia",2015,-0.39
"9072","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia",2016,-0.37
"9073","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia",2017,-0.73
"9074","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia",2018,-0.53
"9075","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia",2019,-0.53
"9076","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia",2015,-1.12
"9077","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia",2016,-0.57
"9078","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia",2017,-0.71
"9079","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia",2018,-0.28
"9080","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia",2019,-0.3
"9081","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia",2015,-0.09
"9082","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia",2016,0.06
"9083","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia",2017,-0.15
"9084","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia",2018,-0.2
"9085","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia",2019,-0.39
"9086","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2015,-0.27
"9087","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2016,0.1
"9088","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2017,-0.18
"9089","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2018,-0.98
"9090","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2019,-0.78
"9091","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia",2015,-7.25
"9092","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia",2016,-7.04
"9093","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia",2017,-5.09
"9094","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia",2018,-4.97
"9095","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia",2019,-4.74
"9096","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia",2015,-0.05
"9097","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia",2016,0.22
"9098","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia",2017,0.15
"9099","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia",2018,0.14
"9100","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia",2019,0.1
"9101","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia",2015,1.53
"9102","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia",2016,2.47
"9103","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia",2017,2.19
"9104","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia",2018,2.94
"9105","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia",2019,2.64
"9106","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia",2015,-1.31
"9107","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia",2016,-0.65
"9108","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia",2017,-0.41
"9109","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia",2018,-0.59
"9110","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia",2019,-0.17
"9111","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2015,0.82
"9112","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2016,0.69
"9113","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2017,0.7
"9114","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2018,0.71
"9115","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2019,0.32
"9116","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific",2015,-0.14
"9117","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific",2016,0.01
"9118","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific",2017,-0.01
"9119","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific",2018,0.11
"9120","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific",2019,-0.07
"9121","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia",2015,-0.56
"9122","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia",2016,-0.41
"9123","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia",2017,-0.61
"9124","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia",2018,-0.67
"9125","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia",2019,-0.45
"9126","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa",2015,-0.36
"9127","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa",2016,-0.69
"9128","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa",2017,-0.68
"9129","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa",2018,-0.1
"9130","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa",2019,0
"9131","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia",2015,-1.86
"9132","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia",2016,-2.08
"9133","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia",2017,-1.88
"9134","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia",2018,-2.67
"9135","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia",2019,-2.83
"9136","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific",2015,-0.36
"9137","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific",2016,-0.26
"9138","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific",2017,-0.31
"9139","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific",2018,-0.12
"9140","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific",2019,-0.03
"9141","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia",2015,-0.31
"9142","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia",2016,-0.34
"9143","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia",2017,-0.36
"9144","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia",2018,-0.23
"9145","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia",2019,-0.51
"9146","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2015,0.03
"9147","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2016,-0.84
"9148","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2017,-0.03
"9149","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2018,-0.03
"9150","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2019,0.01
"9151","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2015,-0.1
"9152","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2016,0.16
"9153","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2017,-0.26
"9154","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2018,0.08
"9155","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2019,-0.27
"9156","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2015,2.21
"9157","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2016,1.59
"9158","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2017,1.61
"9159","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2018,1.7
"9160","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2019,1.67
"9161","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia",2015,0.92
"9162","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia",2016,0.74
"9163","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia",2017,0.73
"9164","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia",2018,0.64
"9165","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia",2019,0.68
"9166","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2015,-0.14
"9167","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2016,-0.06
"9168","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2017,-0.06
"9169","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2018,-0.18
"9170","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2019,-0.13
"9171","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2015,0.54
"9172","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2016,0.69
"9173","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2017,0.36
"9174","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2018,0.11
"9175","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2019,0.32
"9176","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2015,-1.16
"9177","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2016,-0.85
"9178","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2017,-0.93
"9179","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2018,-0.71
"9180","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2019,-1.62
"9181","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2015,-1.6
"9182","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2016,-1.07
"9183","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2017,-1.11
"9184","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2018,-1.01
"9185","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2019,-1.02
"9186","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2015,-2.83
"9187","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2016,-2.19
"9188","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2017,-2.11
"9189","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2018,-2.4
"9190","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2019,-2.16
"9191","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2015,0.17
"9192","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2016,1.21
"9193","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2017,1.47
"9194","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2018,0.89
"9195","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2019,1.45
"9196","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2015,1.07
"9197","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2016,1.19
"9198","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2017,0.71
"9199","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2018,0.88
"9200","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2019,0.67
"9201","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2015,-0.48
"9202","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2016,-0.21
"9203","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2017,0.12
"9204","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2018,0.49
"9205","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2019,0.29
"9206","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2015,-13.13
"9207","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2016,-7.65
"9208","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2017,-1.39
"9209","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2018,-4.03
"9210","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2019,-1.91
"9211","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2015,5.67
"9212","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2016,1.81
"9213","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2017,0.17
"9214","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2018,0.98
"9215","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2019,-2.21
"9216","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia",2015,-0.02
"9217","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia",2016,-0.04
"9218","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia",2017,-0.02
"9219","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia",2018,-0.05
"9220","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia",2019,-0.04
"9221","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa",2015,0
"9222","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa",2016,-0.03
"9223","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa",2017,-0.01
"9224","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa",2018,-0.01
"9225","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa",2019,-0.03
"9226","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific",2015,0.2
"9227","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific",2016,-0.47
"9228","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific",2017,-0.48
"9229","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific",2018,-0.21
"9230","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific",2019,-0.12
"9231","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia",2015,-0.01
"9232","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia",2016,-0.01
"9233","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia",2017,-0.04
"9234","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia",2018,-0.03
"9235","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia",2019,-0.02
"9236","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2015,0.03
"9237","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2016,0
"9238","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2017,0.01
